bin_mid,obs_freq
0.05,
0.15000000000000002,0.025235278036638577
0.25,0.12362787738919463
0.35000000000000003,0.23912849201951777
0.45,0.36282509659189205
0.55,0.4985824511035349
0.6500000000000001,0.5861813407868547
0.7500000000000001,0.6461549272680425
0.8500000000000001,0.6794566654645992
0.9500000000000001,0.7573573738148737
