epoch,step,train_loss_epoch,train_loss_step,val_loss
1,7299,,305.68994140625,
1,7349,,315.27960205078125,
1,7399,,310.0367431640625,
1,7449,,292.12982177734375,
1,7499,,332.7718811035156,
1,7533,,,194.27760314941406
1,7533,322.83526611328125,,
2,7549,,339.6028747558594,
2,7599,,297.8940124511719,
2,7649,,323.1436767578125,
2,7699,,325.06719970703125,
2,7749,,318.428955078125,
2,7799,,327.6384582519531,
2,7849,,332.7173767089844,
2,7899,,325.9464111328125,
2,7949,,324.1143798828125,
2,7999,,320.4171142578125,
2,8049,,322.1552734375,
2,8099,,311.80865478515625,
2,8149,,325.2178955078125,
2,8199,,326.00250244140625,
2,8249,,309.80157470703125,
2,8299,,308.95245361328125,
2,8349,,324.14849853515625,
2,8399,,308.87738037109375,
2,8449,,335.4803771972656,
2,8499,,304.0581359863281,
2,8549,,322.0157775878906,
2,8599,,340.13714599609375,
2,8649,,338.9803771972656,
2,8699,,333.7884521484375,
2,8749,,329.6723327636719,
2,8799,,338.07965087890625,
2,8849,,308.80499267578125,
2,8899,,322.13812255859375,
2,8949,,323.600341796875,
2,8999,,328.8520812988281,
2,9049,,313.4180603027344,
2,9099,,310.25469970703125,
2,9149,,324.9183654785156,
2,9199,,305.8135986328125,
2,9249,,307.1641845703125,
2,9299,,332.09619140625,
2,9349,,325.22760009765625,
2,9399,,308.0260009765625,
2,9449,,315.6850891113281,
2,9499,,312.50970458984375,
2,9549,,313.7657775878906,
2,9599,,303.69097900390625,
2,9649,,323.1045837402344,
2,9699,,326.97393798828125,
2,9749,,298.597900390625,
2,9799,,308.84716796875,
2,9849,,316.268310546875,
2,9899,,324.6036682128906,
2,9949,,329.5249328613281,
2,9999,,320.06805419921875,
2,10049,,325.52508544921875,
2,10099,,320.77166748046875,
2,10149,,331.2860107421875,
2,10199,,323.631103515625,
2,10249,,317.3753662109375,
2,10299,,317.2066650390625,
2,10349,,314.3613586425781,
2,10399,,327.319091796875,
2,10449,,307.7807312011719,
2,10499,,318.15753173828125,
2,10549,,332.8127136230469,
2,10599,,335.1790771484375,
2,10649,,312.84808349609375,
2,10699,,342.42266845703125,
2,10749,,328.7701110839844,
2,10799,,341.6266784667969,
2,10849,,333.5177001953125,
2,10899,,329.8002014160156,
2,10949,,333.0475769042969,
2,10999,,327.61224365234375,
2,11049,,335.5201721191406,
2,11099,,324.2974853515625,
2,11149,,330.4332275390625,
2,11199,,328.23577880859375,
2,11249,,312.7550964355469,
2,11299,,323.69207763671875,
2,11300,,,194.23806762695312
2,11300,322.7944030761719,,
3,11349,,344.2710266113281,
3,11399,,301.9190368652344,
3,11449,,326.41094970703125,
3,11499,,319.5575866699219,
3,11549,,323.94769287109375,
3,11599,,314.7616882324219,
3,11649,,313.5321350097656,
3,11699,,339.23284912109375,
3,11749,,308.27410888671875,
3,11799,,318.11419677734375,
3,11849,,327.66436767578125,
3,11899,,344.26104736328125,
3,11949,,347.13958740234375,
3,11999,,333.373779296875,
3,12049,,329.92041015625,
3,12099,,319.14019775390625,
3,12149,,323.07147216796875,
3,12199,,347.38543701171875,
3,12249,,315.662841796875,
3,12299,,323.782470703125,
3,12349,,352.364501953125,
3,12399,,320.390869140625,
3,12449,,318.64453125,
3,12499,,317.8076477050781,
3,12549,,320.8683166503906,
3,12599,,321.29888916015625,
3,12649,,347.7355041503906,
3,12699,,335.1240234375,
3,12749,,320.3975524902344,
3,12799,,313.7467956542969,
3,12849,,320.787841796875,
3,12899,,332.4877624511719,
3,12949,,326.8128662109375,
3,12999,,331.24444580078125,
3,13049,,330.33624267578125,
3,13099,,311.4225158691406,
3,13149,,333.0048828125,
3,13199,,320.4504089355469,
3,13249,,331.07379150390625,
3,13299,,319.51800537109375,
3,13349,,326.8974609375,
3,13399,,319.5518493652344,
3,13449,,307.6123962402344,
3,13499,,330.51763916015625,
3,13549,,342.7776184082031,
3,13599,,333.207275390625,
