time,chl_obs,chl_model,chl_pers
2009-02-26,2.5469356,2.609351,2.0360544
2009-03-06,2.9926107,3.105859,2.5469356
2009-03-14,4.7057095,4.9529877,2.9926107
2009-03-22,4.231009,4.461977,4.7057095
2009-03-30,5.397981,5.7871075,4.231009
2009-04-07,3.477978,3.7934,5.397981
2009-04-15,5.5843177,6.1096673,3.477978
2009-04-23,5.4415874,6.0482802,5.5843177
2009-05-01,5.3596673,5.8849306,5.4415874
2009-05-09,4.9383593,5.4828544,5.3596673
2009-05-17,5.3288054,5.859164,4.9383593
2009-05-25,5.4856024,6.0317883,5.3288054
2009-06-02,3.7816317,4.168179,5.4856024
2009-06-10,3.8796258,4.2612486,3.7816317
2009-06-18,2.882596,3.1403766,3.8796258
2009-06-26,4.707429,5.0931373,2.882596
2009-07-04,4.049124,4.315534,4.707429
2009-07-12,4.4008946,4.7072744,4.049124
2009-07-20,3.1788359,3.439967,4.4008946
2009-07-28,3.6044197,3.91801,3.1788359
2009-08-05,7.085357,7.5040584,3.6044197
2009-08-13,5.4184947,5.847195,7.085357
2009-08-21,4.606247,5.010909,5.4184947
2009-08-29,4.646502,5.060748,4.606247
2009-09-06,5.108343,5.5072865,4.646502
2009-09-14,3.83357,4.18599,5.108343
2009-09-22,4.6096916,5.0229726,3.83357
2009-09-30,3.995809,4.3023033,4.6096916
2009-10-08,2.7246916,2.9360244,3.995809
2009-10-16,3.903011,4.1402364,2.7246916
2009-10-24,1.9559029,2.0526161,3.903011
2009-11-01,2.8095615,3.0005581,1.9559029
2009-11-09,2.5798237,2.7422845,2.8095615
2009-11-17,2.161368,2.298556,2.5798237
2009-11-25,2.1069987,2.2090118,2.161368
2009-12-03,2.0018017,2.057119,2.1069987
2009-12-11,2.3814163,2.437344,2.0018017
2009-12-19,1.7864099,1.8051418,2.3814163
2009-12-27,2.6651654,2.6347148,1.7864099
2010-01-01,2.248186,2.2506888,2.6651654
2010-01-09,1.1281077,1.1338311,2.248186
2010-01-17,1.6609229,1.6439488,1.1281077
2010-01-25,2.0730846,2.052833,1.6609229
2010-02-02,1.7725103,1.7780669,2.0730846
