epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,0.5520402789115906,,,,,
0,99,,0.5472871661186218,,,,,
0,149,,0.2705327868461609,,,,,
0,199,,0.3434390425682068,,,,,
0,249,,0.4684092402458191,,,,,
0,299,,0.3490735590457916,,,,,
0,349,,0.47598281502723694,,,,,
0,399,,0.2531186640262604,,,,,
0,449,,0.4184761047363281,,,,,
0,499,,0.3221364915370941,,,,,
0,549,,0.27548280358314514,,,,,
0,599,,0.39178231358528137,,,,,
0,649,,0.338982492685318,,,,,
0,699,,0.20578287541866302,,,,,
0,749,,0.2795727849006653,,,,,
0,799,,0.3009853661060333,,,,,
0,849,,0.3043590188026428,,,,,
0,899,,0.2005549520254135,,,,,
0,949,,0.15055927634239197,,,,,
0,999,,0.5476547479629517,,,,,
0,1049,,0.2597392797470093,,,,,
0,1099,,0.20885229110717773,,,,,
0,1149,,0.2637532949447632,,,,,
0,1199,,0.2366124540567398,,,,,
0,1249,,0.27000653743743896,,,,,
0,1299,,0.21345748007297516,,,,,
0,1349,,0.11914932727813721,,,,,
0,1399,,0.32720163464546204,,,,,
0,1449,,0.504088819026947,,,,,
0,1499,,0.3254344165325165,,,,,
0,1549,,0.2726019322872162,,,,,
0,1599,,0.5143091082572937,,,,,
0,1649,,0.12948213517665863,,,,,
0,1699,,0.5621034502983093,,,,,
0,1749,,0.26352959871292114,,,,,
0,1799,,0.11360544711351395,,,,,
0,1849,,0.38884520530700684,,,,,
0,1899,,0.31177759170532227,,,,,
0,1949,,0.37085390090942383,,,,,
0,1999,,0.3741406798362732,,,,,
0,2049,,0.27272364497184753,,,,,
0,2099,,0.20680128037929535,,,,,
0,2149,,0.3006528317928314,,,,,
0,2199,,0.2679407000541687,,,,,
0,2249,,0.2793835997581482,,,,,
0,2299,,0.3007547855377197,,,,,
0,2349,,0.18430516123771667,,,,,
0,2399,,0.15432457625865936,,,,,
0,2449,,0.3708758056163788,,,,,
0,2499,,0.15009303390979767,,,,,
0,2549,,0.24122677743434906,,,,,
0,2599,,0.19335304200649261,,,,,
0,2649,,0.6058416962623596,,,,,
0,2699,,0.1459214836359024,,,,,
0,2749,,0.14024470746517181,,,,,
0,2799,,0.14122702181339264,,,,,
0,2849,,0.15826964378356934,,,,,
0,2899,,0.41391485929489136,,,,,
0,2949,,0.1731507033109665,,,,,
0,2999,,0.29151955246925354,,,,,
0,3049,,0.202296644449234,,,,,
0,3099,,0.2529250681400299,,,,,
0,3149,,0.22872447967529297,,,,,
0,3199,,0.3057616353034973,,,,,
0,3249,,0.20891304314136505,,,,,
0,3251,,,0.31087544560432434,1.7605658769607544,0.4205368757247925,0.9246329665184021,0.24154071509838104
0,3251,0.2982012629508972,,,,,,
1,3299,,0.21386554837226868,,,,,
1,3349,,0.24783961474895477,,,,,
1,3399,,0.25191444158554077,,,,,
1,3449,,0.3783749043941498,,,,,
1,3499,,0.19825606048107147,,,,,
1,3549,,0.2953135371208191,,,,,
1,3599,,0.24943327903747559,,,,,
1,3649,,0.44965124130249023,,,,,
1,3699,,0.2424139678478241,,,,,
1,3749,,0.3797510266304016,,,,,
1,3799,,0.14782002568244934,,,,,
1,3849,,0.2613183557987213,,,,,
1,3899,,0.20773771405220032,,,,,
1,3949,,0.25027793645858765,,,,,
1,3999,,0.12268024682998657,,,,,
1,4049,,0.14978143572807312,,,,,
1,4099,,0.2581223249435425,,,,,
1,4149,,0.16535604000091553,,,,,
1,4199,,0.28319618105888367,,,,,
1,4249,,0.3343692421913147,,,,,
1,4299,,0.3555637001991272,,,,,
1,4349,,0.20218206942081451,,,,,
1,4399,,0.22150050103664398,,,,,
1,4449,,0.1399923861026764,,,,,
1,4499,,0.34764501452445984,,,,,
1,4549,,0.2136669009923935,,,,,
1,4599,,0.3364766240119934,,,,,
1,4649,,0.29579514265060425,,,,,
1,4699,,0.17461149394512177,,,,,
1,4749,,0.3097863793373108,,,,,
1,4799,,0.14905984699726105,,,,,
1,4849,,0.24597346782684326,,,,,
1,4899,,0.1675497144460678,,,,,
1,4949,,0.30312079191207886,,,,,
1,4999,,0.23629052937030792,,,,,
1,5049,,0.40379318594932556,,,,,
1,5099,,0.2617619037628174,,,,,
1,5149,,0.29995647072792053,,,,,
1,5199,,0.4615122377872467,,,,,
1,5249,,0.39440104365348816,,,,,
1,5299,,0.35789087414741516,,,,,
1,5349,,0.1595473736524582,,,,,
1,5399,,0.1294136494398117,,,,,
1,5449,,0.1090974435210228,,,,,
1,5499,,0.2576621174812317,,,,,
1,5549,,0.15704889595508575,,,,,
1,5599,,0.20722463726997375,,,,,
1,5649,,0.32395288348197937,,,,,
1,5699,,0.17842493951320648,,,,,
1,5749,,0.175828218460083,,,,,
1,5799,,0.13662533462047577,,,,,
1,5849,,0.20910772681236267,,,,,
1,5899,,0.15857036411762238,,,,,
1,5949,,0.12559109926223755,,,,,
1,5999,,0.32261186838150024,,,,,
1,6049,,0.34783628582954407,,,,,
1,6099,,0.24479438364505768,,,,,
1,6149,,0.4157622158527374,,,,,
1,6199,,0.21220500767230988,,,,,
1,6249,,0.15161657333374023,,,,,
1,6299,,0.3737344741821289,,,,,
1,6349,,0.2425038367509842,,,,,
1,6399,,0.17787028849124908,,,,,
1,6449,,0.20993590354919434,,,,,
1,6499,,0.3165555000305176,,,,,
1,6503,,,0.3219625651836395,1.9093561172485352,0.4450308084487915,0.901798665523529,0.2539198398590088
1,6503,0.2587873637676239,,,,,,
2,6549,,0.4137031137943268,,,,,
2,6599,,0.1321493536233902,,,,,
2,6649,,0.12440924346446991,,,,,
2,6699,,0.1595882624387741,,,,,
2,6749,,0.2307017594575882,,,,,
2,6799,,0.18011365830898285,,,,,
2,6849,,0.3355160355567932,,,,,
2,6899,,0.1436110883951187,,,,,
2,6949,,0.24013355374336243,,,,,
2,6999,,0.27001285552978516,,,,,
2,7049,,0.20294949412345886,,,,,
2,7099,,0.2823367714881897,,,,,
2,7149,,0.20879456400871277,,,,,
2,7199,,0.22419753670692444,,,,,
2,7249,,0.38757678866386414,,,,,
2,7299,,0.09712082892656326,,,,,
2,7349,,0.32907217741012573,,,,,
2,7399,,0.3114055097103119,,,,,
2,7449,,0.1608397662639618,,,,,
2,7499,,0.3200151324272156,,,,,
2,7549,,0.21886242926120758,,,,,
2,7599,,0.3313729166984558,,,,,
2,7649,,0.16530905663967133,,,,,
2,7699,,0.19603636860847473,,,,,
2,7749,,0.19807584583759308,,,,,
2,7799,,0.10901105403900146,,,,,
2,7849,,0.1293329894542694,,,,,
2,7899,,0.12173227220773697,,,,,
2,7949,,0.2280309945344925,,,,,
2,7999,,0.10196636617183685,,,,,
2,8049,,0.15951640903949738,,,,,
2,8099,,0.06199853494763374,,,,,
2,8149,,0.27112290263175964,,,,,
2,8199,,0.4189040958881378,,,,,
2,8249,,0.2220780998468399,,,,,
2,8299,,0.24003514647483826,,,,,
2,8349,,0.12909214198589325,,,,,
2,8399,,0.380271852016449,,,,,
2,8449,,0.2450125366449356,,,,,
2,8499,,0.30599191784858704,,,,,
2,8549,,0.11226032674312592,,,,,
2,8599,,0.22004029154777527,,,,,
2,8649,,0.17740726470947266,,,,,
2,8699,,0.1495271921157837,,,,,
2,8749,,0.26778751611709595,,,,,
2,8799,,0.16903474926948547,,,,,
2,8849,,0.24401073157787323,,,,,
2,8899,,0.43026965856552124,,,,,
2,8949,,0.0965045839548111,,,,,
2,8999,,0.24689500033855438,,,,,
2,9049,,0.2691690921783447,,,,,
2,9099,,0.13339883089065552,,,,,
