time,chl_obs,chl_model,chl_pers
2003-02-18,1.5418499,2.728657,1.7958353
2003-02-26,2.2197962,2.9509695,1.5418499
2003-03-06,3.2893417,3.9429317,2.2197962
2003-03-14,2.8951066,5.3602805,3.2893417
2003-03-22,4.4074287,5.5717754,2.8951066
2003-03-30,6.424072,7.3267784,4.4074287
2003-04-07,6.168683,7.827354,6.424072
2003-04-15,4.7786927,8.793555,6.168683
2003-04-23,5.864217,7.397875,4.7786927
2003-05-01,3.8495212,9.386439,5.864217
2003-05-09,4.501156,7.1123714,3.8495212
2003-05-17,6.309344,8.601684,4.501156
2003-05-25,7.016858,9.193282,6.309344
2003-06-02,6.376866,9.735725,7.016858
2003-06-10,6.833793,9.350462,6.376866
2003-06-18,4.805322,10.399807,6.833793
2003-06-26,6.43221,8.571004,4.805322
2003-07-04,4.615883,10.791099,6.43221
2003-07-12,6.6974206,7.933557,4.615883
2003-07-20,4.790223,9.250374,6.6974206
2003-07-28,3.2444782,7.132188,4.790223
2003-08-05,5.002587,5.619562,3.2444782
2003-08-13,4.8277574,7.1935487,5.002587
2003-08-21,5.9309688,7.5714235,4.8277574
2003-08-29,5.2327576,8.267787,5.9309688
2003-09-06,6.023791,8.96381,5.2327576
2003-09-14,6.558862,9.467207,6.023791
2003-09-22,6.3064327,9.642166,6.558862
2003-09-30,3.8059113,9.620022,6.3064327
2003-10-08,4.316792,6.759523,3.8059113
2003-10-16,4.6391187,6.6137376,4.316792
2003-10-24,3.5154665,6.326366,4.6391187
2003-11-01,1.9893955,5.93853,3.5154665
2003-11-09,2.132691,3.9769826,1.9893955
2003-11-17,2.171029,4.1945786,2.132691
2003-11-25,1.6852218,4.3148923,2.171029
2003-12-03,1.895372,3.3962657,1.6852218
2003-12-11,2.0848663,2.9633102,1.895372
2003-12-19,1.372717,3.4173553,2.0848663
2003-12-27,1.4454992,2.4974203,1.372717
2004-01-01,1.7828571,2.8667293,1.4454992
2004-01-09,1.7735444,2.9262195,1.7828571
2004-01-17,1.5464535,2.646925,1.7735444
2004-01-25,1.440012,2.8490849,1.5464535
2004-02-02,2.0759327,2.9114254,1.440012
2004-02-10,3.6540477,4.1727743,2.0759327
2004-02-18,1.6024148,4.6152763,3.6540477
2004-02-26,2.3409004,3.0783682,1.6024148
2004-03-05,3.5029085,4.5712457,2.3409004
2004-03-13,5.404315,6.3212633,3.5029085
2004-03-21,6.0198326,6.49188,5.404315
2004-03-29,5.8358974,6.706413,6.0198326
2004-04-06,7.331246,8.351971,5.8358974
2004-04-14,7.80151,11.07525,7.331246
2004-04-22,8.066002,10.3882,7.80151
2004-04-30,6.1988025,12.609365,8.066002
2004-05-08,5.763052,9.758434,6.1988025
2004-05-16,7.1225533,8.913885,5.763052
2004-05-24,6.1605387,10.959478,7.1225533
2004-06-01,5.845212,10.144988,6.1605387
2004-06-09,5.227876,10.054412,5.845212
2004-06-17,4.054907,9.212804,5.227876
2004-06-25,4.72139,8.041145,4.054907
2004-07-03,5.186708,7.9126806,4.72139
2004-07-11,3.0965106,7.053234,5.186708
2004-07-19,4.0135303,6.2835,3.0965106
2004-07-27,3.5526595,6.8455753,4.0135303
2004-08-04,2.7014465,5.74744,3.5526595
2004-08-12,2.6285686,5.8380647,2.7014465
2004-08-20,3.632671,5.331981,2.6285686
2004-08-28,3.8029656,5.8665185,3.632671
2004-09-05,3.9915595,5.744506,3.8029656
2004-09-13,4.1949797,6.203476,3.9915595
2004-09-21,4.7305493,6.470707,4.1949797
2004-09-29,2.8401842,8.624352,4.7305493
2004-10-07,2.4603772,6.2221804,2.8401842
2004-10-15,2.6763895,5.6741776,2.4603772
2004-10-23,3.123433,4.904615,2.6763895
2004-10-31,3.2573168,4.988268,3.123433
2004-11-08,4.4623413,5.056395,3.2573168
2004-11-16,4.599076,5.2605925,4.4623413
2004-11-24,3.6624763,6.086194,4.599076
2004-12-02,3.8266716,6.0963087,3.6624763
2004-12-10,3.8152342,5.2339563,3.8266716
2004-12-18,1.9460833,4.436892,3.8152342
2004-12-26,1.5671029,3.2892451,1.9460833
2005-01-01,1.469062,2.664385,1.5671029
2005-01-09,2.6256251,2.3232253,1.469062
2005-01-17,2.7393935,3.5818036,2.6256251
2005-01-25,1.7643393,3.7182493,2.7393935
2005-02-02,1.820084,2.9926574,1.7643393
2005-02-10,1.9130065,3.6175368,1.820084
2005-02-18,1.9457209,3.2598503,1.9130065
2005-02-26,2.0436823,3.1164148,1.9457209
2005-03-06,1.8374381,3.3561864,2.0436823
2005-03-14,2.1068695,4.1164856,1.8374381
2005-03-22,2.0040324,4.388211,2.1068695
2005-03-30,7.0349064,4.5481243,2.0040324
2005-04-07,8.15415,8.608318,7.0349064
2005-04-15,4.844951,10.67941,8.15415
2005-04-23,7.5338135,8.417907,4.844951
2005-05-01,4.8008237,9.5522375,7.5338135
2005-05-09,5.4092703,7.27723,4.8008237
2005-05-17,5.187905,9.630451,5.4092703
2005-05-25,5.1141057,8.434496,5.187905
2005-06-02,3.4971423,8.967672,5.1141057
2005-06-10,5.7344007,7.5048757,3.4971423
2005-06-18,8.261067,10.389444,5.7344007
2005-06-26,7.4870973,11.529756,8.261067
2005-07-04,4.8166466,10.075548,7.4870973
2005-07-12,6.061317,7.774497,4.8166466
2005-07-20,4.7028584,8.949308,6.061317
2005-07-28,5.4450355,7.773333,4.7028584
2005-08-05,4.4219875,8.14359,5.4450355
2005-08-13,4.299046,7.365943,4.4219875
2005-08-21,3.6375349,7.2654815,4.299046
2005-08-29,6.1541796,6.376201,3.6375349
2005-09-06,6.1335397,8.436112,6.1541796
2005-09-14,5.7197585,8.947348,6.1335397
2005-09-22,6.994846,8.744826,5.7197585
2005-09-30,5.701287,9.959521,6.994846
2005-10-08,6.053188,9.131065,5.701287
2005-10-16,6.4747357,9.210408,6.053188
2005-10-24,5.060205,9.108722,6.4747357
2005-11-01,4.7670093,7.5577955,5.060205
2005-11-09,4.937526,6.8421392,4.7670093
2005-11-17,7.3618255,6.682826,4.937526
2005-11-25,3.483138,7.242657,7.3618255
2005-12-03,4.0368023,6.2242694,3.483138
2005-12-11,3.9555142,5.619717,4.0368023
2005-12-19,2.9401038,4.525963,3.9555142
2005-12-27,2.2624357,4.500682,2.9401038
2006-01-01,3.0517828,4.1834626,2.2624357
2006-01-09,4.1032295,4.4759626,3.0517828
2006-01-17,4.178512,5.511704,4.1032295
2006-01-25,4.2666416,5.7306824,4.178512
2006-02-02,5.2408786,5.2890563,4.2666416
2006-02-10,3.1015682,6.158397,5.2408786
2006-02-18,5.520895,4.899829,3.1015682
2006-02-26,3.3623836,6.792236,5.520895
2006-03-06,3.2071593,5.5268626,3.3623836
2006-03-14,4.9858475,6.4105077,3.2071593
2006-03-22,5.611485,8.0743265,4.9858475
2006-03-30,2.625562,7.503485,5.611485
2006-04-07,3.2944546,5.1795397,2.625562
2006-04-15,3.864415,6.706238,3.2944546
2006-04-23,4.434246,7.485429,3.864415
2006-05-01,5.2300644,8.299663,4.434246
2006-05-09,7.6730814,8.559687,5.2300644
2006-05-17,5.6079836,10.6168165,7.6730814
2006-05-25,4.573242,9.395548,5.6079836
2006-06-02,5.458993,8.360315,4.573242
2006-06-10,7.1060266,9.0603285,5.458993
2006-06-18,5.924577,10.285668,7.1060266
2006-06-26,4.072216,9.165311,5.924577
2006-07-04,2.884454,7.790455,4.072216
2006-07-12,4.196136,5.469538,2.884454
2006-07-20,7.0190706,6.7451944,4.196136
2006-07-28,4.9808497,8.756994,7.0190706
2006-08-05,5.287677,6.121769,4.9808497
2006-08-13,5.4406567,7.3637166,5.287677
2006-08-21,4.205951,8.225339,5.4406567
2006-08-29,6.424214,7.5142245,4.205951
2006-09-06,4.6187053,9.131648,6.424214
2006-09-14,4.3691335,7.735599,4.6187053
2006-09-22,3.233263,6.7078457,4.3691335
2006-09-30,3.860848,5.648239,3.233263
2006-10-08,3.9902194,5.9381223,3.860848
2006-10-16,5.9560943,5.934688,3.9902194
2006-10-24,6.034643,8.241205,5.9560943
2006-11-01,4.4602084,7.45209,6.034643
2006-11-09,2.312034,6.3380303,4.4602084
2006-11-17,4.5672226,4.5441856,2.312034
2006-11-25,2.7217007,5.7215447,4.5672226
2006-12-03,4.387087,4.8242097,2.7217007
2006-12-11,1.7507765,4.1691875,4.387087
2006-12-19,1.9733737,3.11095,1.7507765
2006-12-27,1.670093,3.313312,1.9733737
2007-01-01,2.0246246,3.0674427,1.670093
2007-01-09,1.7606401,3.6007876,2.0246246
2007-01-17,1.4687868,3.2429895,1.7606401
2007-01-25,1.080347,2.9545414,1.4687868
2007-02-02,1.3631314,2.0509458,1.080347
2007-02-10,1.4799742,2.3395483,1.3631314
2007-02-18,1.4697242,3.0406082,1.4799742
2007-02-26,2.4103403,3.322159,1.4697242
2007-03-06,5.223158,4.3323994,2.4103403
2007-03-14,3.9448934,6.495495,5.223158
2007-03-22,4.1038876,6.0092177,3.9448934
2007-03-30,5.9592366,7.33559,4.1038876
2007-04-07,3.8017478,8.2986765,5.9592366
2007-04-15,3.718059,7.3172393,3.8017478
2007-04-23,4.9469748,7.32943,3.718059
2007-05-01,4.9646773,8.692185,4.9469748
2007-05-09,6.482121,8.057156,4.9646773
2007-05-17,7.274168,9.606832,6.482121
2007-05-25,6.465445,9.353869,7.274168
2007-06-02,4.9818144,9.255547,6.465445
2007-06-10,4.324696,8.632258,4.9818144
2007-06-18,4.850744,8.053622,4.324696
2007-06-26,4.2523813,8.018517,4.850744
2007-07-04,4.10459,8.565759,4.2523813
2007-07-12,3.0415523,7.5287347,4.10459
2007-07-20,3.4677088,5.9004464,3.0415523
2007-07-28,3.618996,6.476526,3.4677088
2007-08-05,3.889941,6.0408773,3.618996
2007-08-13,3.8914034,6.1833215,3.889941
2007-08-21,5.131294,7.055117,3.8914034
2007-08-29,4.4808197,7.993886,5.131294
2007-09-06,3.9295437,7.984845,4.4808197
2007-09-14,4.003918,7.2253027,3.9295437
2007-09-22,4.6449065,6.901347,4.003918
2007-09-30,3.429138,7.1793356,4.6449065
2007-10-08,3.0705345,6.25882,3.429138
2007-10-16,3.4225526,6.0896263,3.0705345
2007-10-24,3.4406688,6.2844963,3.4225526
2007-11-01,2.5762954,6.1726575,3.4406688
2007-11-09,3.121727,4.711858,2.5762954
2007-11-17,3.0445678,5.0196476,3.121727
2007-11-25,2.8169222,5.328162,3.0445678
2007-12-03,2.1134799,4.768436,2.8169222
2007-12-11,2.508352,3.9335265,2.1134799
2007-12-19,2.069216,3.6658196,2.508352
2007-12-27,1.538346,3.842123,2.069216
2008-01-01,2.058566,3.3855283,1.538346
2008-01-09,2.4164186,3.3636165,2.058566
2008-01-17,2.358352,4.221575,2.4164186
2008-01-25,1.6566837,4.0282397,2.358352
2008-02-02,2.2240033,3.1617124,1.6566837
2008-02-10,2.7926466,4.4873548,2.2240033
2008-02-18,2.056615,4.594726,2.7926466
2008-02-26,2.3665357,3.741688,2.056615
2008-03-05,2.877883,4.5808525,2.3665357
2008-03-13,3.5034585,6.02478,2.877883
2008-03-21,5.7630916,6.913523,3.5034585
2008-03-29,3.648256,7.69692,5.7630916
2008-04-06,6.4986815,6.1138268,3.648256
2008-04-14,7.6374803,9.989224,6.4986815
2008-04-22,5.628782,9.563469,7.6374803
2008-04-30,4.8037696,9.697588,5.628782
2008-05-08,4.184837,8.695728,4.8037696
2008-05-16,6.413964,7.2439733,4.184837
2008-05-24,4.8876934,9.543694,6.413964
2008-06-01,5.1751804,8.148908,4.8876934
2008-06-09,4.456343,8.63951,5.1751804
2008-06-17,6.579857,6.951911,4.456343
2008-06-25,4.299087,9.047067,6.579857
2008-07-03,2.679981,7.8111477,4.299087
2008-07-11,2.5594208,5.4096084,2.679981
2008-07-19,2.6684902,4.800755,2.5594208
2008-07-27,4.2217293,4.966877,2.6684902
2008-08-04,3.323652,6.0651355,4.2217293
2008-08-12,2.3117309,5.528145,3.323652
2008-08-20,2.5343497,4.945876,2.3117309
2008-08-28,3.2531621,4.861347,2.5343497
2008-09-05,5.0356407,5.205314,3.2531621
2008-09-13,2.3991275,7.3543825,5.0356407
2008-09-21,4.5996156,5.1154017,2.3991275
2008-09-29,3.4265878,7.5056505,4.5996156
2008-10-07,1.9129773,5.875672,3.4265878
2008-10-15,3.88481,4.3874936,1.9129773
2008-10-23,6.781122,6.5249076,3.88481
2008-10-31,2.2342181,7.792206,6.781122
2008-11-08,1.7499958,3.6125913,2.2342181
2008-11-16,1.8804716,3.661229,1.7499958
2008-11-24,1.2673478,3.566966,1.8804716
2008-12-02,1.8978658,2.5425277,1.2673478
2008-12-10,2.0189142,2.9898283,1.8978658
2008-12-18,1.4948144,3.0735822,2.0189142
2008-12-26,1.6816308,2.8884737,1.4948144
2009-01-01,2.0364542,3.2999022,1.6816308
2009-01-09,1.9510708,3.5787916,2.0364542
2009-01-17,2.4525037,3.3328216,1.9510708
2009-01-25,2.715769,3.2411816,2.4525037
2009-02-02,2.9024673,4.239482,2.715769
2009-02-10,1.642865,4.1551433,2.9024673
2009-02-18,2.0360544,3.1625655,1.642865
2009-02-26,2.5469356,3.6679378,2.0360544
2009-03-06,2.9926107,3.9747689,2.5469356
2009-03-14,4.7057095,5.3668704,2.9926107
2009-03-22,4.231009,6.2412577,4.7057095
2009-03-30,5.397981,6.685052,4.231009
2009-04-07,3.477978,7.227238,5.397981
2009-04-15,5.5843177,6.5352597,3.477978
2009-04-23,5.4415874,9.045011,5.5843177
2009-05-01,5.3596673,8.410647,5.4415874
2009-05-09,4.9383593,8.030459,5.3596673
2009-05-17,5.3288054,7.3727536,4.9383593
2009-05-25,5.4856024,7.530563,5.3288054
2009-06-02,3.7816317,7.913354,5.4856024
2009-06-10,3.8796258,6.675222,3.7816317
2009-06-18,2.882596,6.8354774,3.8796258
2009-06-26,4.707429,5.7221603,2.882596
2009-07-04,4.049124,7.568901,4.707429
2009-07-12,4.4008946,6.2305703,4.049124
2009-07-20,3.1788359,6.3716702,4.4008946
2009-07-28,3.6044197,5.908095,3.1788359
2009-08-05,7.085357,5.8858504,3.6044197
2009-08-13,5.4184947,7.895153,7.085357
2009-08-21,4.606247,7.2283344,5.4184947
2009-08-29,4.646502,6.242728,4.606247
2009-09-06,5.108343,7.8931317,4.646502
2009-09-14,3.83357,8.348567,5.108343
2009-09-22,4.6096916,6.6002784,3.83357
2009-09-30,3.995809,7.6401653,4.6096916
2009-10-08,2.7246916,6.545024,3.995809
2009-10-16,3.903011,4.9198813,2.7246916
2009-10-24,1.9559029,5.4094396,3.903011
2009-11-01,2.8095615,4.458485,1.9559029
2009-11-09,2.5798237,4.674132,2.8095615
2009-11-17,2.161368,3.9369137,2.5798237
2009-11-25,2.1069987,3.8699346,2.161368
2009-12-03,2.0018017,3.6672628,2.1069987
2009-12-11,2.3814163,2.749361,2.0018017
2009-12-19,1.7864099,3.139028,2.3814163
2009-12-27,2.6651654,2.6701431,1.7864099
2010-01-01,2.248186,2.9737186,2.6651654
2010-01-09,1.1281077,2.9305115,2.248186
2010-01-17,1.6609229,1.9526238,1.1281077
2010-01-25,2.0730846,2.624335,1.6609229
2010-02-02,1.7725103,3.1351466,2.0730846
2010-02-10,2.1563985,2.9253218,1.7725103
2010-02-18,1.3951316,3.435571,2.1563985
2010-02-26,1.5692352,2.4492707,1.3951316
2010-03-06,2.4006674,2.9542184,1.5692352
2010-03-14,5.491864,5.327197,2.4006674
2010-03-22,6.254537,7.7293863,5.491864
2010-03-30,6.816448,7.3394637,6.254537
2010-04-07,4.7099733,7.4022374,6.816448
2010-04-15,2.5897694,7.2639537,4.7099733
2010-04-23,3.2710543,5.0115423,2.5897694
2010-05-01,4.579766,7.282606,3.2710543
2010-05-09,4.0388303,7.4611545,4.579766
2010-05-17,6.344127,7.7024555,4.0388303
2010-05-25,5.0335226,8.577907,6.344127
2010-06-02,3.2388763,8.354142,5.0335226
2010-06-10,2.3405454,6.553965,3.2388763
2010-06-18,2.9517524,5.5169277,2.3405454
2010-06-26,5.125505,6.1595507,2.9517524
2010-07-04,3.8187008,7.4849534,5.125505
2010-07-12,4.3410144,6.1353965,3.8187008
2010-07-20,3.249107,6.6803126,4.3410144
2010-07-28,3.367107,5.9592843,3.249107
2010-08-05,2.5878546,5.7974353,3.367107
2010-08-13,3.6234071,5.1753902,2.5878546
2010-08-21,6.062294,6.672431,3.6234071
2010-08-29,7.6299887,8.778335,6.062294
2010-09-06,4.593596,10.0846615,7.6299887
2010-09-14,4.2484455,8.09041,4.593596
2010-09-22,4.947189,8.435261,4.2484455
2010-09-30,3.0342638,8.354858,4.947189
2010-10-08,4.0851917,6.0425296,3.0342638
2010-10-16,4.040569,6.8582993,4.0851917
2010-10-24,4.3804755,6.818094,4.040569
2010-11-01,5.596904,7.0651956,4.3804755
2010-11-09,4.466249,7.1820827,5.596904
2010-11-17,3.4079983,6.4019856,4.466249
2010-11-25,5.37638,6.2695355,3.4079983
2010-12-03,5.2638135,7.933025,5.37638
2010-12-11,5.8120766,6.5408096,5.2638135
2010-12-19,2.815189,6.3686404,5.8120766
2010-12-27,3.0828493,3.9117248,2.815189
2011-01-01,2.6925042,5.4618535,3.0828493
2011-01-09,2.910613,4.6333456,2.6925042
2011-01-17,2.931919,4.8260317,2.910613
2011-01-25,3.3551028,4.7342467,2.931919
2011-02-02,4.7293096,4.968147,3.3551028
2011-02-10,3.9356506,6.563795,4.7293096
2011-02-18,1.9967632,5.2612886,3.9356506
2011-02-26,3.1178355,4.136622,1.9967632
2011-03-06,4.0705585,4.7105784,3.1178355
2011-03-14,2.763893,6.6484656,4.0705585
2011-03-22,4.0001736,5.442763,2.763893
2011-03-30,3.0279133,6.291495,4.0001736
2011-04-07,4.33898,5.167587,3.0279133
2011-04-15,4.497052,7.173108,4.33898
2011-04-23,6.2883897,7.8204374,4.497052
2011-05-01,8.759656,10.002371,6.2883897
2011-05-09,5.456745,9.348768,8.759656
2011-05-17,5.1932764,8.631964,5.456745
2011-05-25,2.98948,8.552696,5.1932764
2011-06-02,2.7698011,6.8508596,2.98948
2011-06-10,2.525784,5.648016,2.7698011
2011-06-18,5.0649753,5.144351,2.525784
2011-06-26,4.8658,7.456381,5.0649753
2011-07-04,4.909317,7.553926,4.8658
2011-07-12,3.4782534,6.7827163,4.909317
2011-07-20,2.6875875,6.00321,3.4782534
2011-07-28,2.7926745,5.2406745,2.6875875
2011-08-05,2.9518745,5.112478,2.7926745
2011-08-13,4.7514052,5.3498783,2.9518745
2011-08-21,4.173198,7.1158643,4.7514052
2011-08-29,4.916988,6.892376,4.173198
2011-09-06,6.459992,7.722224,4.916988
2011-09-14,6.030936,9.367904,6.459992
2011-09-22,5.3058267,8.450388,6.030936
2011-09-30,4.6209006,7.9395413,5.3058267
2011-10-08,5.0665355,7.407153,4.6209006
2011-10-16,4.8606443,8.383933,5.0665355
2011-10-24,5.033069,7.5739427,4.8606443
2011-11-01,5.070125,7.717715,5.033069
2011-11-09,3.5021675,7.640106,5.070125
2011-11-17,2.6884422,5.7883706,3.5021675
2011-11-25,1.6628083,4.5095406,2.6884422
2011-12-03,2.1895032,3.6812243,1.6628083
2011-12-11,1.9483948,3.5331676,2.1895032
2011-12-19,2.3326597,3.0593262,1.9483948
2011-12-27,1.7260524,3.415473,2.3326597
2012-01-01,1.404518,3.0708888,1.7260524
2012-01-09,2.1563513,2.561206,1.404518
2012-01-17,1.5746405,3.4813235,2.1563513
2012-01-25,2.371791,3.0374608,1.5746405
2012-02-02,1.8161083,3.9884465,2.371791
2012-02-10,1.6475912,3.0003347,1.8161083
2012-02-18,1.9139245,3.5554583,1.6475912
2012-02-26,2.8082035,4.0851593,1.9139245
2012-03-05,3.8916824,4.5662556,2.8082035
2012-03-13,2.1387334,5.689537,3.8916824
2012-03-21,3.016057,4.3073587,2.1387334
2012-03-29,2.808377,5.1895967,3.016057
2012-04-06,4.0214176,5.0067797,2.808377
2012-04-14,3.4081752,6.927574,4.0214176
2012-04-22,3.5579686,6.7228947,3.4081752
2012-04-30,4.3355346,6.281548,3.5579686
2012-05-08,3.2860303,6.4327183,4.3355346
2012-05-16,3.690703,6.672067,3.2860303
2012-05-24,4.392032,6.752886,3.690703
2012-06-01,4.090728,7.4295855,4.392032
2012-06-09,2.8790078,7.5587296,4.090728
2012-06-17,4.887271,5.3686357,2.8790078
2012-06-25,3.7819881,7.3599215,4.887271
2012-07-03,5.359983,6.7802715,3.7819881
2012-07-11,3.5828767,7.5622,5.359983
2012-07-19,3.4876711,6.160424,3.5828767
2012-07-27,2.7919617,5.684501,3.4876711
2012-08-04,2.3053474,4.900427,2.7919617
2012-08-12,2.031656,4.805589,2.3053474
2012-08-20,2.3993266,4.3051805,2.031656
2012-08-28,2.7558417,4.348373,2.3993266
2012-09-05,4.22307,4.8759646,2.7558417
2012-09-13,3.0956957,6.236287,4.22307
2012-09-21,2.3265605,5.492671,3.0956957
2012-09-29,3.5793679,4.5141397,2.3265605
2012-10-07,2.1908882,5.2999697,3.5793679
2012-10-15,2.6042027,3.9489796,2.1908882
2012-10-23,2.623863,5.1219106,2.6042027
2012-10-31,3.2858799,4.648037,2.623863
2012-11-08,2.753486,4.6354394,3.2858799
2012-11-16,1.7329026,4.6302342,2.753486
2012-11-24,1.429506,3.1251187,1.7329026
2012-12-02,1.6892624,2.4803946,1.429506
2012-12-10,1.5116241,2.7029917,1.6892624
2012-12-18,1.6419871,2.6455219,1.5116241
2012-12-26,2.1220434,2.7022812,1.6419871
2013-01-01,2.8455298,3.4817846,2.1220434
2013-01-09,1.9642133,3.9769728,2.8455298
2013-01-17,2.955482,3.8241565,1.9642133
2013-01-25,1.8170937,4.0000105,2.955482
2013-02-02,2.4848144,3.5329506,1.8170937
2013-02-10,3.1679513,4.247566,2.4848144
2013-02-18,3.0286548,4.6352544,3.1679513
2013-02-26,3.564842,4.632045,3.0286548
2013-03-06,4.006357,5.1829014,3.564842
2013-03-14,6.0943184,6.624806,4.006357
