epoch,step,train_loss_epoch,train_loss_step,val_loss
0,49,,3.0259017944335938,
0,99,,3.0978798866271973,
0,149,,3.247282028198242,
0,199,,3.134075164794922,
0,249,,3.36653995513916,
0,299,,3.2121472358703613,
0,349,,3.312422752380371,
0,399,,3.150163412094116,
0,449,,3.0717639923095703,
0,499,,3.383089542388916,
0,549,,3.1715848445892334,
0,599,,3.308256149291992,
0,649,,3.4116201400756836,
0,699,,3.171436309814453,
0,749,,3.1908135414123535,
0,799,,3.178709030151367,
0,849,,3.0249946117401123,
0,899,,3.2282533645629883,
0,949,,3.324831008911133,
0,999,,3.023279905319214,
0,1049,,3.102858543395996,
0,1099,,3.3870129585266113,
0,1149,,3.3365161418914795,
0,1199,,3.1896347999572754,
0,1249,,3.448803424835205,
0,1299,,3.250119924545288,
0,1349,,3.0992143154144287,
0,1399,,3.239449977874756,
0,1449,,3.1622698307037354,
0,1499,,3.3827223777770996,
0,1549,,2.9688069820404053,
0,1599,,3.1831557750701904,
0,1649,,3.0808680057525635,
0,1699,,2.970593214035034,
0,1749,,3.194080114364624,
0,1799,,2.9508845806121826,
0,1849,,3.2043652534484863,
0,1899,,3.052666425704956,
0,1949,,3.173142910003662,
0,1999,,3.100989818572998,
0,2049,,3.236786365509033,
0,2099,,3.2037081718444824,
0,2149,,3.228627920150757,
0,2199,,3.107100009918213,
0,2249,,3.3244667053222656,
0,2299,,3.2409157752990723,
0,2349,,3.2704319953918457,
0,2399,,3.2989747524261475,
0,2449,,3.2006709575653076,
0,2499,,3.4028005599975586,
0,2549,,3.1041529178619385,
0,2599,,3.2032082080841064,
0,2649,,3.215938091278076,
0,2699,,3.375812530517578,
0,2749,,3.2111899852752686,
0,2799,,3.120285987854004,
0,2849,,2.919375419616699,
0,2899,,3.2465176582336426,
0,2949,,3.259284019470215,
0,2999,,3.3266334533691406,
0,3049,,3.2139647006988525,
0,3099,,3.1694068908691406,
0,3149,,3.228504180908203,
0,3199,,3.1043472290039062,
0,3249,,3.0880885124206543,
0,3299,,3.4946682453155518,
0,3349,,3.4439516067504883,
0,3399,,3.137016534805298,
0,3449,,3.1372928619384766,
0,3499,,3.1321539878845215,
0,3549,,3.2494215965270996,
0,3599,,3.2418079376220703,
0,3649,,3.374969720840454,
0,3699,,3.3996188640594482,
0,3749,,3.2447762489318848,
0,3766,,,1.9374114274978638
0,3766,3.228914499282837,,
1,3799,,3.2531578540802,
1,3849,,3.1996166706085205,
1,3899,,2.9329421520233154,
1,3949,,3.255074977874756,
1,3999,,3.0991172790527344,
1,4049,,3.3910062313079834,
1,4099,,3.216885566711426,
1,4149,,3.2745938301086426,
1,4199,,3.22525691986084,
1,4249,,3.2309088706970215,
1,4299,,3.1984140872955322,
1,4349,,3.3663666248321533,
1,4399,,2.9578733444213867,
1,4449,,3.409327507019043,
1,4499,,3.2801337242126465,
1,4549,,3.3663625717163086,
1,4599,,3.1401305198669434,
1,4649,,3.166680335998535,
1,4699,,3.232518196105957,
1,4749,,3.423992156982422,
1,4799,,3.4825541973114014,
1,4849,,3.155712604522705,
1,4899,,3.2435595989227295,
1,4949,,3.2794930934906006,
1,4999,,3.43804669380188,
1,5049,,3.2697324752807617,
1,5099,,3.1517210006713867,
1,5149,,3.2179086208343506,
1,5199,,3.1750471591949463,
1,5249,,3.293799877166748,
1,5299,,3.1517891883850098,
1,5349,,3.1401777267456055,
1,5399,,3.2849676609039307,
1,5449,,3.345691680908203,
1,5499,,3.16127347946167,
1,5549,,3.2417409420013428,
1,5599,,3.266357898712158,
1,5649,,3.3025379180908203,
1,5699,,3.0622758865356445,
1,5749,,3.367220878601074,
1,5799,,3.2194228172302246,
1,5849,,3.2818644046783447,
1,5899,,3.2175769805908203,
1,5949,,3.4117062091827393,
1,5999,,3.3577094078063965,
1,6049,,3.272547721862793,
1,6099,,3.2115869522094727,
1,6149,,3.4766440391540527,
1,6199,,3.288347005844116,
1,6249,,3.0841519832611084,
1,6299,,3.131870746612549,
1,6349,,3.0542843341827393,
1,6399,,3.0803284645080566,
1,6449,,3.3058950901031494,
1,6499,,3.2561068534851074,
1,6549,,3.384836435317993,
1,6599,,3.160773754119873,
1,6649,,3.372386932373047,
1,6699,,3.0831072330474854,
1,6749,,3.3095757961273193,
1,6799,,3.2891011238098145,
1,6849,,3.420884370803833,
1,6899,,3.039125442504883,
1,6949,,3.232567310333252,
1,6999,,3.225506067276001,
1,7049,,3.04429292678833,
1,7099,,3.272221326828003,
1,7149,,3.194030284881592,
1,7199,,3.1866042613983154,
1,7249,,3.2481558322906494,
1,7299,,3.1518771648406982,
1,7349,,3.2176766395568848,
1,7399,,3.179715633392334,
1,7449,,2.999980926513672,
1,7499,,3.0731711387634277,
1,7533,,,1.9421532154083252
1,7533,3.22825026512146,,
