time,chl_obs,chl_model,chl_pers
2006-01-09,4.1032295,3.200769,3.0517828
2006-01-17,4.178512,4.3145876,4.1032295
2006-01-25,4.2666416,4.407243,4.178512
2006-02-02,5.2408786,4.6343102,4.2666416
2006-02-10,3.1015682,5.8768864,5.2408786
2006-02-18,5.520895,3.533064,3.1015682
2006-02-26,3.3623836,6.1299467,5.520895
2006-03-06,3.2071593,3.6356473,3.3623836
2006-03-14,4.9858475,3.3456984,3.2071593
2006-03-22,5.611485,5.2180023,4.9858475
2006-03-30,2.625562,6.0234404,5.611485
2006-04-07,3.2944546,2.9254315,2.625562
2006-04-15,3.864415,3.620285,3.2944546
2006-04-23,4.434246,4.228339,3.864415
2006-05-01,5.2300644,4.7903624,4.434246
2006-05-09,7.6730814,5.498105,5.2300644
2006-05-17,5.6079836,8.209314,7.6730814
2006-05-25,4.573242,6.26684,5.6079836
2006-06-02,5.458993,5.31136,4.573242
2006-06-10,7.1060266,6.423726,5.458993
2006-06-18,5.924577,8.105453,7.1060266
2006-06-26,4.072216,7.18687,5.924577
2006-07-04,2.884454,4.7070613,4.072216
2006-07-12,4.196136,3.3060367,2.884454
2006-07-20,7.0190706,4.8021674,4.196136
2006-07-28,4.9808497,7.939081,7.0190706
2006-08-05,5.287677,5.5376186,4.9808497
2006-08-13,5.4406567,5.905262,5.287677
2006-08-21,4.205951,6.0521526,5.4406567
2006-08-29,6.424214,4.9636617,4.205951
2006-09-06,4.6187053,7.550364,6.424214
2006-09-14,4.3691335,5.586757,4.6187053
2006-09-22,3.233263,5.2080073,4.3691335
2006-09-30,3.860848,3.9119911,3.233263
2006-10-08,3.9902194,4.279482,3.860848
2006-10-16,5.9560943,4.316125,3.9902194
2006-10-24,6.034643,6.5254555,5.9560943
2006-11-01,4.4602084,6.579763,6.034643
2006-11-09,2.312034,4.94764,4.4602084
2006-11-17,4.5672226,2.624941,2.312034
2006-11-25,2.7217007,5.3161955,4.5672226
2006-12-03,4.387087,3.2103875,2.7217007
2006-12-11,1.7507765,4.9563084,4.387087
2006-12-19,1.9733737,1.8356909,1.7507765
2006-12-27,1.670093,2.0562518,1.9733737
2007-01-01,2.0246246,1.7229403,1.670093
2007-01-09,1.7606401,2.0324636,2.0246246
2007-01-17,1.4687868,1.7646374,1.7606401
2007-01-25,1.080347,1.499106,1.4687868
2007-02-02,1.3631314,1.1017499,1.080347
2007-02-10,1.4799742,1.388676,1.3631314
2007-02-18,1.4697242,1.4757097,1.4799742
2007-02-26,2.4103403,1.4655899,1.4697242
2007-03-06,5.223158,2.3638952,2.4103403
2007-03-14,3.9448934,5.1547775,5.223158
2007-03-22,4.1038876,4.167523,3.9448934
2007-03-30,5.9592366,4.5082507,4.1038876
2007-04-07,3.8017478,6.4995356,5.9592366
2007-04-15,3.718059,4.380948,3.8017478
2007-04-23,4.9469748,4.0443835,3.718059
2007-05-01,4.9646773,5.681066,4.9469748
2007-05-09,6.482121,5.9541984,4.9646773
2007-05-17,7.274168,7.3743806,6.482121
2007-05-25,6.465445,8.018776,7.274168
2007-06-02,4.9818144,7.0900283,6.465445
2007-06-10,4.324696,5.6984973,4.9818144
2007-06-18,4.850744,4.951169,4.324696
2007-06-26,4.2523813,5.6195,4.850744
2007-07-04,4.10459,4.870738,4.2523813
2007-07-12,3.0415523,4.778658,4.10459
2007-07-20,3.4677088,3.4239912,3.0415523
2007-07-28,3.618996,3.9937625,3.4677088
2007-08-05,3.889941,4.1214447,3.618996
2007-08-13,3.8914034,4.5023837,3.889941
2007-08-21,5.131294,4.4879527,3.8914034
2007-08-29,4.4808197,6.0588455,5.131294
2007-09-06,3.9295437,5.154376,4.4808197
2007-09-14,4.003918,4.460181,3.9295437
2007-09-22,4.6449065,4.7054553,4.003918
2007-09-30,3.429138,5.582487,4.6449065
2007-10-08,3.0705345,4.0510883,3.429138
2007-10-16,3.4225526,3.7292268,3.0705345
2007-10-24,3.4406688,3.9488819,3.4225526
2007-11-01,2.5762954,4.1002026,3.4406688
2007-11-09,3.121727,2.951378,2.5762954
2007-11-17,3.0445678,3.4708655,3.121727
2007-11-25,2.8169222,3.4070926,3.0445678
2007-12-03,2.1134799,3.1223714,2.8169222
2007-12-11,2.508352,2.3111086,2.1134799
2007-12-19,2.069216,2.8235588,2.508352
2007-12-27,1.538346,2.193411,2.069216
2008-01-01,2.058566,1.612835,1.538346
2008-01-09,2.4164186,2.1345813,2.058566
2008-01-17,2.358352,2.4947422,2.4164186
2008-01-25,1.6566837,2.4161353,2.358352
2008-02-02,2.2240033,1.7028702,1.6566837
2008-02-10,2.7926466,2.2425644,2.2240033
2008-02-18,2.056615,2.863904,2.7926466
2008-02-26,2.3665357,2.098651,2.056615
2008-03-05,2.877883,2.4041018,2.3665357
2008-03-13,3.5034585,2.9246519,2.877883
2008-03-21,5.7630916,3.6072803,3.5034585
2008-03-29,3.648256,5.984617,5.7630916
2008-04-06,6.4986815,3.9187937,3.648256
2008-04-14,7.6374803,7.1061444,6.4986815
2008-04-22,5.628782,8.659597,7.6374803
2008-04-30,4.8037696,6.5403037,5.628782
2008-05-08,4.184837,5.5807076,4.8037696
2008-05-16,6.413964,4.5980296,4.184837
2008-05-24,4.8876934,7.096247,6.413964
2008-06-01,5.1751804,5.6010923,4.8876934
2008-06-09,4.456343,5.666386,5.1751804
2008-06-17,6.579857,5.205618,4.456343
2008-06-25,4.299087,7.212331,6.579857
2008-07-03,2.679981,4.8178124,4.299087
2008-07-11,2.5594208,3.0000548,2.679981
2008-07-19,2.6684902,2.8239257,2.5594208
2008-07-27,4.2217293,2.9353101,2.6684902
2008-08-04,3.323652,4.5106044,4.2217293
2008-08-12,2.3117309,3.6211147,3.323652
2008-08-20,2.5343497,2.5255077,2.3117309
2008-08-28,3.2531621,2.8221338,2.5343497
2008-09-05,5.0356407,3.7288616,3.2531621
2008-09-13,2.3991275,5.67891,5.0356407
2008-09-21,4.5996156,2.6455276,2.3991275
2008-09-29,3.4265878,4.926282,4.5996156
2008-10-07,1.9129773,3.638243,3.4265878
2008-10-15,3.88481,2.126604,1.9129773
2008-10-23,6.781122,4.0982575,3.88481
2008-10-31,2.2342181,7.197794,6.781122
2008-11-08,1.7499958,2.3404615,2.2342181
2008-11-16,1.8804716,1.8037966,1.7499958
2008-11-24,1.2673478,1.9395492,1.8804716
2008-12-02,1.8978658,1.3206539,1.2673478
2008-12-10,2.0189142,1.95608,1.8978658
2008-12-18,1.4948144,2.0672264,2.0189142
2008-12-26,1.6816308,1.5270709,1.4948144
2009-01-01,2.0364542,1.6993831,1.6816308
2009-01-09,1.9510708,2.0377975,2.0364542
2009-01-17,2.4525037,1.9879866,1.9510708
2009-01-25,2.715769,2.481877,2.4525037
2009-02-02,2.9024673,2.7380092,2.715769
2009-02-10,1.642865,2.9335334,2.9024673
2009-02-18,2.0360544,1.6577826,1.642865
2009-02-26,2.5469356,2.0215673,2.0360544
2009-03-06,2.9926107,2.551952,2.5469356
2009-03-14,4.7057095,3.0865488,2.9926107
2009-03-22,4.231009,4.756402,4.7057095
2009-03-30,5.397981,4.297946,4.231009
2009-04-07,3.477978,5.751157,5.397981
2009-04-15,5.5843177,3.6935654,3.477978
2009-04-23,5.4415874,6.1467514,5.5843177
2009-05-01,5.3596673,6.252604,5.4415874
2009-05-09,4.9383593,5.952921,5.3596673
2009-05-17,5.3288054,5.598992,4.9383593
2009-05-25,5.4856024,5.6691465,5.3288054
2009-06-02,3.7816317,5.8672333,5.4856024
2009-06-10,3.8796258,4.168553,3.7816317
2009-06-18,2.882596,4.402292,3.8796258
2009-06-26,4.707429,3.3510535,2.882596
2009-07-04,4.049124,5.0271826,4.707429
2009-07-12,4.4008946,4.447926,4.049124
2009-07-20,3.1788359,4.8739095,4.4008946
2009-07-28,3.6044197,3.4380782,3.1788359
2009-08-05,7.085357,3.8369122,3.6044197
2009-08-13,5.4184947,7.846887,7.085357
2009-08-21,4.606247,5.936942,5.4184947
2009-08-29,4.646502,5.112287,4.606247
2009-09-06,5.108343,5.3153996,4.646502
2009-09-14,3.83357,5.9687376,5.108343
2009-09-22,4.6096916,4.647572,3.83357
2009-09-30,3.995809,5.342911,4.6096916
2009-10-08,2.7246916,4.8555727,3.995809
2009-10-16,3.903011,3.268458,2.7246916
2009-10-24,1.9559029,4.49919,3.903011
2009-11-01,2.8095615,2.2211576,1.9559029
2009-11-09,2.5798237,3.08167,2.8095615
2009-11-17,2.161368,2.7979512,2.5798237
2009-11-25,2.1069987,2.343676,2.161368
2009-12-03,2.0018017,2.26281,2.1069987
2009-12-11,2.3814163,2.0199995,2.0018017
2009-12-19,1.7864099,2.4329839,2.3814163
2009-12-27,2.6651654,1.7951583,1.7864099
2010-01-01,2.248186,2.728397,2.6651654
2010-01-09,1.1281077,2.325986,2.248186
2010-01-17,1.6609229,1.1271578,1.1281077
2010-01-25,2.0730846,1.6487278,1.6609229
2010-02-02,1.7725103,2.0521336,2.0730846
2010-02-10,2.1563985,1.7549036,1.7725103
2010-02-18,1.3951316,2.1651926,2.1563985
2010-02-26,1.5692352,1.4230745,1.3951316
2010-03-06,2.4006674,1.5902293,1.5692352
2010-03-14,5.491864,2.4182782,2.4006674
2010-03-22,6.254537,5.5572324,5.491864
2010-03-30,6.816448,6.4894586,6.254537
2010-04-07,4.7099733,7.2022552,6.816448
2010-04-15,2.5897694,5.2299013,4.7099733
2010-04-23,3.2710543,2.909076,2.5897694
2010-05-01,4.579766,3.7060812,3.2710543
2010-05-09,4.0388303,4.9607406,4.579766
2010-05-17,6.344127,4.5940022,4.0388303
2010-05-25,5.0335226,6.724375,6.344127
2010-06-02,3.2388763,5.6590185,5.0335226
2010-06-10,2.3405454,3.8086586,3.2388763
2010-06-18,2.9517524,2.7789447,2.3405454
2010-06-26,5.125505,3.394366,2.9517524
2010-07-04,3.8187008,5.757965,5.125505
2010-07-12,4.3410144,4.1478133,3.8187008
2010-07-20,3.249107,4.630623,4.3410144
2010-07-28,3.367107,3.4320781,3.249107
2010-08-05,2.5878546,3.6590455,3.367107
2010-08-13,3.6234071,2.8535802,2.5878546
2010-08-21,6.062294,3.9570014,3.6234071
2010-08-29,7.6299887,6.8199916,6.062294
2010-09-06,4.593596,8.777607,7.6299887
2010-09-14,4.2484455,5.387311,4.593596
2010-09-22,4.947189,5.0492887,4.2484455
2010-09-30,3.0342638,6.0100274,4.947189
2010-10-08,4.0851917,3.740774,3.0342638
2010-10-16,4.040569,4.8598895,4.0851917
2010-10-24,4.3804755,4.654509,4.040569
2010-11-01,5.596904,5.0434346,4.3804755
2010-11-09,4.466249,6.5801907,5.596904
2010-11-17,3.4079983,5.029605,4.466249
2010-11-25,5.37638,3.8454797,3.4079983
2010-12-03,5.2638135,5.9438205,5.37638
2010-12-11,5.8120766,5.914025,5.2638135
2010-12-19,2.815189,6.811246,5.8120766
2010-12-27,3.0828493,3.0749094,2.815189
2011-01-01,2.6925042,3.4242983,3.0828493
2011-01-09,2.910613,2.8672142,2.6925042
2011-01-17,2.931919,3.1196682,2.910613
2011-01-25,3.3551028,3.0839713,2.931919
2011-02-02,4.7293096,3.4476004,3.3551028
2011-02-10,3.9356506,5.040347,4.7293096
2011-02-18,1.9967632,4.233531,3.9356506
2011-02-26,3.1178355,2.0849097,1.9967632
2011-03-06,4.0705585,3.27881,3.1178355
2011-03-14,2.763893,4.23933,4.0705585
2011-03-22,4.0001736,2.9152186,2.763893
2011-03-30,3.0279133,4.176154,4.0001736
2011-04-07,4.33898,3.2275567,3.0279133
2011-04-15,4.497052,4.6201267,4.33898
2011-04-23,6.2883897,4.882273,4.497052
2011-05-01,8.759656,6.8095126,6.2883897
2011-05-09,5.456745,9.83803,8.759656
2011-05-17,5.1932764,5.9394417,5.456745
2011-05-25,2.98948,5.827862,5.1932764
2011-06-02,2.7698011,3.5089455,2.98948
2011-06-10,2.525784,3.0747926,2.7698011
2011-06-18,5.0649753,2.7165425,2.525784
2011-06-26,4.8658,5.467816,5.0649753
2011-07-04,4.909317,5.3252354,4.8658
2011-07-12,3.4782534,5.2474914,4.909317
2011-07-20,2.6875875,3.8466215,3.4782534
2011-07-28,2.7926745,2.9150653,2.6875875
2011-08-05,2.9518745,3.0549836,2.7926745
2011-08-13,4.7514052,3.2328527,2.9518745
2011-08-21,4.173198,5.0947223,4.7514052
2011-08-29,4.916988,4.5399013,4.173198
2011-09-06,6.459992,5.3173594,4.916988
2011-09-14,6.030936,7.196113,6.459992
2011-09-22,5.3058267,6.861032,6.030936
2011-09-30,4.6209006,6.002707,5.3058267
2011-10-08,5.0665355,5.5069103,4.6209006
2011-10-16,4.8606443,6.0272627,5.0665355
2011-10-24,5.033069,5.66536,4.8606443
2011-11-01,5.070125,5.971944,5.033069
2011-11-09,3.5021675,5.9601583,5.070125
2011-11-17,2.6884422,4.28109,3.5021675
2011-11-25,1.6628083,3.1652093,2.6884422
2011-12-03,2.1895032,1.9185901,1.6628083
2011-12-11,1.9483948,2.446597,2.1895032
2011-12-19,2.3326597,2.0762937,1.9483948
2011-12-27,1.7260524,2.444684,2.3326597
2012-01-01,1.404518,1.7630486,1.7260524
2012-01-09,2.1563513,1.4205235,1.404518
2012-01-17,1.5746405,2.1720333,2.1563513
2012-01-25,2.371791,1.5896475,1.5746405
2012-02-02,1.8161083,2.3811252,2.371791
2012-02-10,1.6475912,1.8317515,1.8161083
2012-02-18,1.9139245,1.6597154,1.6475912
2012-02-26,2.8082035,1.9183162,1.9139245
2012-03-05,3.8916824,2.7795527,2.8082035
2012-03-13,2.1387334,3.8926952,3.8916824
2012-03-21,3.016057,2.1667337,2.1387334
2012-03-29,2.808377,3.1026525,3.016057
2012-04-06,4.0214176,2.9311492,2.808377
2012-04-14,3.4081752,4.2808537,4.0214176
2012-04-22,3.5579686,3.576414,3.4081752
2012-04-30,4.3355346,3.8250508,3.5579686
2012-05-08,3.2860303,4.581051,4.3355346
2012-05-16,3.690703,3.5050213,3.2860303
2012-05-24,4.392032,4.0988936,3.690703
2012-06-01,4.090728,4.778319,4.392032
2012-06-09,2.8790078,4.5904427,4.090728
2012-06-17,4.887271,3.1199553,2.8790078
2012-06-25,3.7819881,5.2914753,4.887271
2012-07-03,5.359983,4.159357,3.7819881
2012-07-11,3.5828767,5.916207,5.359983
2012-07-19,3.4876711,4.0489187,3.5828767
2012-07-27,2.7919617,4.0917687,3.4876711
2012-08-04,2.3053474,3.0859973,2.7919617
2012-08-12,2.031656,2.6829674,2.3053474
2012-08-20,2.3993266,2.2837756,2.031656
2012-08-28,2.7558417,2.6077828,2.3993266
2012-09-05,4.22307,2.9271882,2.7558417
2012-09-13,3.0956957,4.5743723,4.22307
2012-09-21,2.3265605,3.3736293,3.0956957
2012-09-29,3.5793679,2.5757265,2.3265605
2012-10-07,2.1908882,3.750707,3.5793679
2012-10-15,2.6042027,2.3760493,2.1908882
2012-10-23,2.623863,2.7705612,2.6042027
2012-10-31,3.2858799,2.9206114,2.623863
2012-11-08,2.753486,3.6583858,3.2858799
2012-11-16,1.7329026,2.9888103,2.753486
2012-11-24,1.429506,1.9299079,1.7329026
2012-12-02,1.6892624,1.5327269,1.429506
2012-12-10,1.5116241,1.7710104,1.6892624
2012-12-18,1.6419871,1.5703795,1.5116241
2012-12-26,2.1220434,1.6841307,1.6419871
2013-01-01,2.8455298,2.1637444,2.1220434
2013-01-09,1.9642133,2.9057949,2.8455298
2013-01-17,2.955482,2.0292318,1.9642133
2013-01-25,1.8170937,3.0285594,2.955482
2013-02-02,2.4848144,1.8687199,1.8170937
2013-02-10,3.1679513,2.5623295,2.4848144
2013-02-18,3.0286548,3.291048,3.1679513
2013-02-26,3.564842,3.083229,3.0286548
2013-03-06,4.006357,3.733593,3.564842
2013-03-14,6.0943184,4.1881924,4.006357
2013-03-22,7.2403874,6.6317334,6.0943184
2013-03-30,4.3100486,8.027708,7.2403874
2013-04-07,2.8242676,4.916912,4.3100486
2013-04-15,3.7326577,3.258357,2.8242676
2013-04-23,4.074511,4.445089,3.7326577
2013-05-01,4.203718,4.829203,4.074511
2013-05-09,4.01591,4.9472904,4.203718
2013-05-17,4.270112,4.4339204,4.01591
2013-05-25,4.0077825,4.7909017,4.270112
2013-06-02,3.0897245,4.6687584,4.0077825
2013-06-10,4.3063927,3.5626485,3.0897245
2013-06-18,5.066229,4.4893303,4.3063927
2013-06-26,4.2121024,5.813796,5.066229
2013-07-04,3.3708737,4.8904114,4.2121024
2013-07-12,4.394822,3.8224142,3.3708737
2013-07-20,2.3533158,4.8014803,4.394822
2013-07-28,3.2587736,2.7443616,2.3533158
2013-08-05,3.0378292,3.6254292,3.2587736
2013-08-13,4.550775,3.408451,3.0378292
2013-08-21,3.3904083,5.0102496,4.550775
2013-08-29,4.6867785,3.7836823,3.3904083
2013-09-06,4.615925,5.4522033,4.6867785
2013-09-14,4.388715,5.3989167,4.615925
2013-09-22,5.1255374,5.3406935,4.388715
2013-09-30,5.5216107,6.4863353,5.1255374
2013-10-08,4.6790967,7.0858073,5.5216107
2013-10-16,5.190921,6.1779237,4.6790967
