epoch,step,train_loss_epoch,train_loss_step,val_loss
0,49,,328.08087158203125,
0,99,,319.27789306640625,
0,149,,323.5339050292969,
0,199,,341.672607421875,
0,249,,320.20751953125,
0,299,,330.4283447265625,
0,349,,323.6776123046875,
0,399,,346.0465393066406,
0,449,,359.00201416015625,
0,499,,313.1474609375,
0,549,,311.3128662109375,
0,599,,330.83905029296875,
0,649,,307.0287780761719,
0,699,,313.9709167480469,
0,749,,352.97467041015625,
0,799,,311.7107238769531,
0,849,,295.9197998046875,
0,899,,318.5123291015625,
0,949,,330.78662109375,
0,999,,320.87359619140625,
0,1049,,316.7096252441406,
0,1099,,318.30072021484375,
0,1149,,313.006591796875,
0,1199,,327.62567138671875,
0,1249,,334.681884765625,
0,1299,,324.99847412109375,
0,1349,,347.47723388671875,
0,1399,,315.1278076171875,
0,1449,,322.5768737792969,
0,1499,,315.4669494628906,
0,1549,,337.42095947265625,
0,1599,,338.7680969238281,
0,1649,,300.66943359375,
0,1699,,342.1546936035156,
0,1749,,337.9810485839844,
0,1799,,304.22674560546875,
0,1849,,323.01458740234375,
0,1899,,336.44464111328125,
0,1949,,333.4271240234375,
0,1999,,312.2918395996094,
0,2049,,323.55377197265625,
0,2099,,334.328125,
0,2149,,326.85009765625,
0,2199,,332.52886962890625,
0,2249,,308.98687744140625,
0,2299,,316.3674011230469,
0,2349,,316.62939453125,
0,2399,,329.564453125,
0,2449,,317.42095947265625,
0,2499,,339.1372985839844,
0,2549,,316.1595153808594,
0,2599,,332.1195068359375,
0,2649,,348.0893249511719,
0,2699,,323.1181640625,
0,2749,,338.7818298339844,
0,2799,,335.1903991699219,
0,2849,,319.30584716796875,
0,2899,,306.3480529785156,
0,2949,,316.6620788574219,
0,2999,,314.2206726074219,
0,3049,,314.0029296875,
0,3099,,341.587158203125,
0,3149,,312.09393310546875,
0,3199,,316.0047912597656,
0,3249,,311.9124755859375,
0,3299,,331.15411376953125,
0,3349,,331.30975341796875,
0,3399,,334.9016418457031,
0,3449,,320.78497314453125,
0,3499,,323.5650634765625,
0,3549,,294.87774658203125,
0,3599,,324.1290588378906,
0,3649,,326.0448303222656,
0,3699,,300.6484680175781,
0,3749,,329.8094177246094,
0,3766,,,194.43324279785156
0,3766,322.8833923339844,,
1,3799,,315.9356689453125,
1,3849,,334.0354309082031,
1,3899,,319.3802185058594,
1,3949,,319.51519775390625,
1,3999,,328.5782775878906,
1,4049,,342.6908874511719,
1,4099,,325.75469970703125,
1,4149,,323.7955322265625,
1,4199,,324.76348876953125,
1,4249,,321.3212890625,
1,4299,,311.0638122558594,
1,4349,,322.73052978515625,
1,4399,,316.34393310546875,
1,4449,,335.502685546875,
1,4499,,313.0330810546875,
1,4549,,337.3441467285156,
1,4599,,338.7530212402344,
1,4649,,326.21441650390625,
1,4699,,358.6430969238281,
1,4749,,307.4326477050781,
1,4799,,321.2813415527344,
1,4849,,343.2869873046875,
1,4899,,333.2060546875,
1,4949,,313.288330078125,
1,4999,,331.072998046875,
1,5049,,311.45440673828125,
1,5099,,343.40130615234375,
1,5149,,328.8986511230469,
1,5199,,318.6138610839844,
1,5249,,324.92401123046875,
1,5299,,354.0166015625,
1,5349,,330.1978454589844,
1,5399,,312.19879150390625,
1,5449,,298.59942626953125,
1,5499,,313.1707458496094,
1,5549,,310.3388977050781,
1,5599,,344.5559997558594,
1,5649,,319.0548095703125,
1,5699,,313.78765869140625,
1,5749,,327.4254455566406,
1,5799,,321.5841979980469,
1,5849,,312.8267517089844,
1,5899,,330.05859375,
1,5949,,320.0494079589844,
1,5999,,336.972900390625,
1,6049,,328.0325927734375,
1,6099,,323.2710266113281,
1,6149,,333.689453125,
1,6199,,320.64630126953125,
1,6249,,334.1487731933594,
1,6299,,315.2778015136719,
1,6349,,318.5499267578125,
1,6399,,362.4283752441406,
1,6449,,309.6583251953125,
1,6499,,333.6607666015625,
1,6549,,332.0876770019531,
1,6599,,333.607177734375,
1,6649,,304.12664794921875,
1,6699,,322.5367736816406,
1,6749,,311.81121826171875,
1,6799,,315.1596984863281,
1,6849,,321.2306213378906,
1,6899,,294.8524169921875,
1,6949,,322.33953857421875,
1,6999,,317.21240234375,
1,7049,,319.54412841796875,
1,7099,,325.8997802734375,
1,7149,,326.630615234375,
1,7199,,320.5768127441406,
1,7249,,334.39892578125,
1,7299,,341.9451904296875,
1,7349,,334.2110900878906,
1,7399,,322.65350341796875,
1,7449,,329.4743347167969,
1,7499,,337.21258544921875,
1,7533,,,193.7609100341797
1,7533,322.8080749511719,,
2,7549,,329.6946716308594,
2,7599,,336.2266845703125,
2,7649,,305.2647399902344,
2,7699,,323.6519775390625,
2,7749,,326.4800109863281,
2,7799,,310.3663635253906,
2,7849,,324.4930419921875,
2,7899,,311.0968017578125,
2,7949,,298.479736328125,
2,7999,,319.888916015625,
2,8049,,334.6802978515625,
2,8099,,312.7294921875,
2,8149,,331.26934814453125,
2,8199,,332.05255126953125,
2,8249,,305.8079833984375,
2,8299,,339.50653076171875,
2,8349,,342.7814025878906,
2,8399,,319.9685974121094,
2,8449,,327.5491638183594,
2,8499,,313.63525390625,
2,8549,,308.2174072265625,
2,8599,,293.60107421875,
2,8649,,346.823486328125,
2,8699,,329.85272216796875,
2,8749,,322.2034606933594,
2,8799,,323.80426025390625,
2,8849,,335.3758544921875,
2,8899,,309.5079345703125,
2,8949,,318.5471496582031,
2,8999,,319.31805419921875,
2,9049,,304.90057373046875,
2,9099,,351.31732177734375,
2,9149,,314.764892578125,
2,9199,,335.3203430175781,
2,9249,,342.78216552734375,
2,9299,,318.972900390625,
2,9349,,334.4309997558594,
2,9399,,313.4086608886719,
2,9449,,342.2338562011719,
2,9499,,330.1097717285156,
2,9549,,331.529052734375,
2,9599,,313.3544921875,
2,9649,,315.94842529296875,
2,9699,,317.31298828125,
2,9749,,329.9885559082031,
2,9799,,319.44415283203125,
2,9849,,306.99102783203125,
2,9899,,293.0904846191406,
2,9949,,315.11297607421875,
2,9999,,306.8770751953125,
2,10049,,315.81097412109375,
2,10099,,321.8960876464844,
2,10149,,315.22271728515625,
2,10199,,322.208251953125,
2,10249,,324.1719665527344,
2,10299,,302.74078369140625,
2,10349,,313.804443359375,
2,10399,,327.2951965332031,
2,10449,,340.4786376953125,
2,10499,,323.69281005859375,
2,10549,,325.8445129394531,
2,10599,,313.74493408203125,
2,10649,,319.6825866699219,
2,10699,,331.205810546875,
2,10749,,312.6111145019531,
2,10799,,341.720458984375,
2,10849,,312.21673583984375,
2,10899,,316.97235107421875,
2,10949,,334.5806579589844,
2,10999,,322.1717834472656,
2,11049,,340.4327392578125,
2,11099,,307.59130859375,
2,11149,,341.41998291015625,
2,11199,,323.6161193847656,
2,11249,,321.8170166015625,
2,11299,,320.87884521484375,
2,11300,,,194.01951599121094
2,11300,322.7973937988281,,
3,11349,,332.1195373535156,
3,11399,,347.861572265625,
3,11449,,321.21539306640625,
3,11499,,326.8551940917969,
3,11549,,308.3375549316406,
3,11599,,310.0451965332031,
3,11649,,328.8668212890625,
3,11699,,346.1092224121094,
3,11749,,319.94769287109375,
3,11799,,342.9236755371094,
3,11849,,304.2750244140625,
3,11899,,335.21783447265625,
3,11949,,323.8114318847656,
3,11999,,306.7444152832031,
3,12049,,316.7729797363281,
3,12099,,315.982177734375,
3,12149,,341.7600402832031,
3,12199,,315.322021484375,
3,12249,,301.69866943359375,
3,12299,,332.64483642578125,
3,12349,,322.213134765625,
3,12399,,305.5325927734375,
3,12449,,327.81036376953125,
3,12499,,328.0540771484375,
3,12549,,329.4963073730469,
3,12599,,321.6498107910156,
3,12649,,311.0564880371094,
3,12699,,316.3074951171875,
3,12749,,324.11590576171875,
3,12799,,315.56866455078125,
3,12849,,317.65606689453125,
3,12899,,331.55804443359375,
3,12949,,330.9204406738281,
3,12999,,334.7142333984375,
3,13049,,327.3374938964844,
3,13099,,300.88812255859375,
3,13149,,324.5493469238281,
3,13199,,329.9075927734375,
3,13249,,334.49395751953125,
3,13299,,321.57861328125,
3,13349,,320.7226257324219,
3,13399,,316.2542724609375,
3,13449,,329.817626953125,
3,13499,,321.744384765625,
3,13549,,328.8125305175781,
3,13599,,324.7832336425781,
3,13649,,308.52728271484375,
3,13699,,326.1907958984375,
3,13749,,327.3182067871094,
3,13799,,315.7678527832031,
3,13849,,323.258056640625,
3,13899,,324.6212158203125,
3,13949,,343.02471923828125,
3,13999,,318.7115478515625,
3,14049,,333.990966796875,
3,14099,,312.6089782714844,
3,14149,,316.916259765625,
3,14199,,321.70184326171875,
3,14249,,323.9502258300781,
3,14299,,336.1747131347656,
3,14349,,325.66815185546875,
3,14399,,327.13873291015625,
3,14449,,326.99871826171875,
3,14499,,324.7469482421875,
3,14549,,352.05670166015625,
3,14599,,334.6919250488281,
3,14649,,332.0987548828125,
3,14699,,336.2253112792969,
3,14749,,307.480224609375,
3,14799,,328.4150390625,
3,14849,,337.9503173828125,
3,14899,,323.20477294921875,
3,14949,,309.547607421875,
3,14999,,315.32440185546875,
3,15049,,311.458740234375,
3,15067,,,194.49517822265625
3,15067,322.8240966796875,,
4,15099,,328.92279052734375,
4,15149,,304.9642333984375,
4,15199,,328.24261474609375,
4,15249,,322.7601318359375,
4,15299,,325.5555419921875,
4,15349,,318.9244689941406,
4,15399,,351.6480712890625,
4,15449,,317.64495849609375,
4,15499,,305.7564697265625,
4,15549,,345.9574279785156,
4,15599,,326.33294677734375,
4,15649,,341.3683776855469,
4,15699,,317.60986328125,
4,15749,,309.0863342285156,
4,15799,,339.9461669921875,
4,15849,,337.34033203125,
4,15899,,308.889404296875,
4,15949,,341.4797058105469,
4,15999,,319.25091552734375,
4,16049,,305.06964111328125,
4,16099,,337.009521484375,
4,16149,,322.10369873046875,
4,16199,,329.01214599609375,
4,16249,,319.5907897949219,
4,16299,,341.79022216796875,
4,16349,,320.90850830078125,
4,16399,,306.626708984375,
4,16449,,317.58428955078125,
4,16499,,297.04437255859375,
4,16549,,333.6676025390625,
4,16599,,318.99041748046875,
4,16649,,327.6943054199219,
4,16699,,312.3668212890625,
4,16749,,334.752685546875,
4,16799,,349.79095458984375,
4,16849,,330.2662353515625,
4,16899,,328.86199951171875,
4,16949,,322.49468994140625,
4,16999,,319.29595947265625,
4,17049,,343.9977722167969,
4,17099,,310.26092529296875,
4,17149,,326.27972412109375,
4,17199,,338.0574645996094,
4,17249,,321.01593017578125,
4,17299,,328.76104736328125,
4,17349,,300.8785400390625,
4,17399,,325.21087646484375,
4,17449,,335.008544921875,
4,17499,,305.28076171875,
4,17549,,309.1695556640625,
4,17599,,318.5644836425781,
4,17649,,310.90460205078125,
4,17699,,318.726806640625,
4,17749,,325.37664794921875,
4,17799,,332.0724182128906,
4,17849,,315.92767333984375,
4,17899,,344.7878112792969,
4,17949,,326.8560791015625,
4,17999,,316.3551940917969,
4,18049,,322.7526550292969,
4,18099,,318.0133361816406,
